video_id,title,channelId,channelTitle,categoryId,duration,thumbnail_link,tags
ewfdRy5jfF8,The Weeknd - Blinding Lights (Live On The 2020 MTV VMAs),UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,,PT3M19S,https://i.ytimg.com/vi/ewfdRy5jfF8/default.jpg,"[none]"
mAcQRgPWZDE,The Weeknd - Save Your Tears (iHeartRadio Jingle Ball Live Performance),UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd,,PT3M42S,https://i.ytimg.com/vi/mAcQRgPWZDE/default.jpg,"[none]"
RgKAFK5djSk,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,UCVp3nfGRxmMadNDuVbJSk8A,Wiz Khalifa,,PT3M58S,https://i.ytimg.com/vi/RgKAFK5djSk/default.jpg,"[none]"
KIK3azN4w34,Justin Bieber - Anyone,UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,,PT4M24S,https://i.ytimg.com/vi/KIK3azN4w34/default.jpg,"[none]"
nntGTK2Fhb0,Skrillex and Diplo - "Where Are Ü Now" with Justin Bieber (Official Video),UCtuGozGshjqqErhHGEmHnJw,Jack Ü,,PT4M12S,https://i.ytimg.com/vi/nntGTK2Fhb0/default.jpg,"[none]"
QMpMfYvzd_M,The Weeknd Debuts WILD Plastic Surgery Look & Fans Are Shocked!,UCQjh-JVPNWfY-KsZS3RgRHw,Clevver News,,PT3M52S,https://i.ytimg.com/vi/QMpMfYvzd_M/default.jpg,"[none]"
MzMCPZROrZc,Dua Lipa - ‘Levitating’ on SNL,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,,PT3M43S,https://i.ytimg.com/vi/MzMCPZROrZc/default.jpg,"[none]"
sQR2-Q-k_9Y,Savage Love - GMA - Live Music Video,UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,,PT2M54S,https://i.ytimg.com/vi/sQR2-Q-k_9Y/default.jpg,"[none]"
MG4WiGodGgo,MOD SUN - "Flames" (Feat. Avril Lavigne) - OFFICIAL AUDIO,UCJJDFP9XgtqZQ8I6zDEiM9g,MODSUN,,PT2M32S,https://i.ytimg.com/vi/MG4WiGodGgo/default.jpg,"[none]"
4Q9DWZLaY2U,LiSA - 炎 / THE FIRST TAKE,UC9zY_E8mcAo_Oq772LEZq8Q,THE FIRST TAKE,,PT7M24S,https://i.ytimg.com/vi/4Q9DWZLaY2U/default.jpg,"[none]"
WhI40vjAjU0,Jhené Aiko - Chilombo Medley (Live Performance),UCcHl3bzvpMh74okqhV5UPOw,Jhené Aiko,,PT14M28S,https://i.ytimg.com/vi/WhI40vjAjU0/default.jpg,"[none]"
8aJraNvqcj0,Dua Lipa - ‘Don’t Start Now’ on SNL,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,,PT3M15S,https://i.ytimg.com/vi/8aJraNvqcj0/default.jpg,"[none]"
_xJUCsyMQes,Saweetie - Best Friend (feat. Doja Cat) [Official Music Video],UC2FCUwThC0RAzaQoI0TtpLA,Official Saweetie,,PT3M22S,https://i.ytimg.com/vi/_xJUCsyMQes/default.jpg,"[none]"
tckbeBAjBqY,SZA - Normal Girl (The Roots Picnic Edition),UCq7eAcziYXxgFDYP0aRTNbQ,freddieMIX,,PT4M44S,https://i.ytimg.com/vi/tckbeBAjBqY/default.jpg,"[none]"
i_kF4zLNKio,Fetty Wap  - Trap Queen (Official Video) Prod. By Tony Fadd,UC_eQfAQjj6mYj92l3SBmIdg,Harlem Fetty,,PT4M5S,https://i.ytimg.com/vi/i_kF4zLNKio/default.jpg,"[none]"
TUj0otkJEBo,Ty Dolla $ign - Or Nah ft. The Weeknd, Wiz Khalifa & DJ Mustard [Music Video],UClVY6MdQxTZUaMDL-dLQDcw,Ty Dolla $ign,,PT4M25S,https://i.ytimg.com/vi/TUj0otkJEBo/default.jpg,"[none]"
